symbol,datetime,open,high,low,close,volume
INSM,2026-06-22 17:00:00,95.8,96.59,95.8,96.59,6.0
INSM,2026-06-22 20:00:00,95.77,96.29,95.77,96.29,162.0
INSM,2026-06-22 20:30:00,96.29,96.3,95.82,96.3,57.0
INSM,2026-06-22 21:00:00,96.3,96.3,96.001,96.001,250.0
INSM,2026-06-22 21:30:00,96.001,96.28,96.001,96.28,3.0
INSM,2026-06-22 22:00:00,96.28,96.29,95.0954,95.8,3511.0
INSM,2026-06-22 22:30:00,95.95,99.88,95.27,99.7,513798.0
INSM,2026-06-22 23:00:00,99.7,99.7,97.19,97.485,433527.0
INSM,2026-06-22 23:30:00,97.485,97.81,97.2,97.67,104498.0
INSM,2026-06-23 00:00:00,97.67,98.33,97.24,97.28,248141.0
INSM,2026-06-23 00:30:00,97.28,98.505,97.16,98.26,299110.0
INSM,2026-06-23 01:00:00,98.205,98.49,97.56,97.605,242566.0
INSM,2026-06-23 01:30:00,97.605,98.13,97.32,98.13,92517.0
INSM,2026-06-23 02:00:00,98.13,98.72,98.09,98.29,120465.0
INSM,2026-06-23 02:30:00,98.29,98.57,98.03,98.3775,90908.0
INSM,2026-06-23 03:00:00,98.3775,98.805,98.36,98.77,88686.0
INSM,2026-06-23 03:30:00,98.77,98.97,98.51,98.57,90617.0
INSM,2026-06-23 04:00:00,98.57,99.24,98.53,98.93,124331.0
INSM,2026-06-23 04:30:00,98.93,99.5,98.47,98.57,434897.0
INSM,2026-06-23 05:00:00,98.57,100.2,98.57,99.45,627281.0
INSM,2026-06-23 05:30:00,99.45,99.45,98.605,98.605,1.0
INSM,2026-06-23 06:00:00,98.605,98.71,98.605,98.7,13.0
INSM,2026-06-23 06:30:00,98.7,100.14,98.7,98.71,9125.0
INSM,2026-06-23 07:00:00,98.71,98.71,98.6,98.6,14803.0
INSM,2026-06-23 08:30:00,98.6,98.895,98.6,98.895,1.0
INSM,2026-06-23 17:00:00,98.6,98.89,98.6,98.89,10.0
INSM,2026-06-23 17:30:00,98.89,98.89,94.2073,94.2073,5.0
INSM,2026-06-23 20:00:00,94.2073,98.25,94.2073,98.25,35.0
INSM,2026-06-23 21:30:00,98.25,98.25,98.25,98.25,13.0
INSM,2026-06-23 22:00:00,98.25,98.25,98.25,98.25,13.0
INSM,2026-06-23 22:30:00,98.84,101.16,98.83,100.335,381039.0
INSM,2026-06-23 23:00:00,100.335,100.335,99.0806,99.12,180057.0
INSM,2026-06-23 23:30:00,99.12,99.73,98.94,99.055,322441.0
INSM,2026-06-24 00:00:00,99.055,99.52,98.625,99.355,166971.0
INSM,2026-06-24 00:30:00,99.355,102.21,99.29,101.77,639399.0
INSM,2026-06-24 01:00:00,101.77,103.15,101.71,102.72,229597.0
INSM,2026-06-24 01:30:00,102.72,102.79,101.8607,101.955,100808.0
INSM,2026-06-24 02:00:00,101.955,102.0,101.62,101.83,218115.0
INSM,2026-06-24 02:30:00,101.83,102.03,101.42,101.57,63992.0
INSM,2026-06-24 03:00:00,101.57,101.98,101.57,101.94,78328.0
INSM,2026-06-24 03:30:00,101.97,101.97,101.39,101.515,91887.0
INSM,2026-06-24 04:00:00,101.515,101.77,101.19,101.31,121011.0
INSM,2026-06-24 04:30:00,101.31,102.21,100.975,102.07,466113.0
INSM,2026-06-24 05:00:00,102.15,103.13,102.15,103.13,469855.0
INSM,2026-06-24 05:30:00,103.13,103.2,101.3736,102.1222,37.0
INSM,2026-06-24 06:00:00,102.2932,102.2932,98.32,98.32,118.0
INSM,2026-06-24 06:30:00,100.492,100.63,100.492,100.63,7.0
INSM,2026-06-24 07:00:00,100.63,102.0,100.63,102.0,1.0
INSM,2026-06-24 08:00:00,102.0,102.0,101.0,101.37,2.0
INSM,2026-06-24 08:30:00,103.2,103.2,103.2,103.2,1.0
INSM,2026-06-24 18:30:00,102.15,102.69,102.15,102.69,105.0
INSM,2026-06-24 19:00:00,102.69,102.69,102.69,102.69,3.0
INSM,2026-06-24 20:00:00,102.7,102.7,102.7,102.7,50.0
INSM,2026-06-24 20:30:00,102.7,102.94,102.7,102.9,53.0
INSM,2026-06-24 21:00:00,102.9,102.9,102.69,102.71,64.0
INSM,2026-06-24 21:30:00,102.71,102.99,102.71,102.99,132.0
INSM,2026-06-24 22:00:00,102.99,103.4,102.66,103.4,542.0
INSM,2026-06-24 22:30:00,103.0,106.68,102.305,106.64,213323.0
INSM,2026-06-24 23:00:00,106.64,107.2,104.98,105.365,211948.0
INSM,2026-06-24 23:30:00,105.365,105.47,104.8,104.98,69134.0
INSM,2026-06-25 00:00:00,104.98,106.41,104.96,105.965,127703.0
INSM,2026-06-25 00:30:00,105.965,106.02,104.18,104.79,136473.0
INSM,2026-06-25 01:00:00,104.79,105.16,104.15,104.775,103670.0
INSM,2026-06-25 01:30:00,104.775,105.025,104.335,104.8,36781.0
INSM,2026-06-25 02:00:00,104.8,104.91,103.655,103.655,70953.0
