symbol,datetime,open,high,low,close,volume
STX,2026-06-22 17:00:00,1094.22,1120.0,1068.0,1113.0,24228.0
STX,2026-06-22 17:30:00,1114.875,1125.0,1110.0,1119.32,2168.0
STX,2026-06-22 18:00:00,1122.5,1124.9988,1112.36,1121.4235,2996.0
STX,2026-06-22 18:30:00,1120.51,1122.49,1115.06,1117.56,2041.0
STX,2026-06-22 19:00:00,1118.7904,1124.0,1116.0,1116.89,2132.0
STX,2026-06-22 19:30:00,1118.39,1122.0,1113.0,1119.44,2411.0
STX,2026-06-22 20:00:00,1119.0,1123.9,1112.0,1117.0,12208.0
STX,2026-06-22 20:30:00,1117.0,1118.43,1095.0,1106.49,20475.0
STX,2026-06-22 21:00:00,1103.68,1109.99,1099.83,1108.7801,6032.0
STX,2026-06-22 21:30:00,1108.0,1109.0,1095.0,1103.26,6405.0
STX,2026-06-22 22:00:00,1102.06,1109.0,1088.0,1092.0,12172.0
STX,2026-06-22 22:30:00,1089.0,1114.972,1080.2,1110.78,583520.0
STX,2026-06-22 23:00:00,1111.16,1127.99,1109.1,1113.15,296780.0
STX,2026-06-22 23:30:00,1113.15,1113.15,1095.27,1106.915,251328.0
STX,2026-06-23 00:00:00,1106.915,1110.51,1083.0101,1083.0301,206907.0
STX,2026-06-23 00:30:00,1083.0301,1089.0297,1075.01,1080.17,163314.0
STX,2026-06-23 01:00:00,1080.17,1086.6099,1072.72,1076.17,102906.0
STX,2026-06-23 01:30:00,1076.17,1080.0,1068.96,1075.05,197994.0
STX,2026-06-23 02:00:00,1075.05,1088.8529,1071.0001,1087.855,93770.0
STX,2026-06-23 02:30:00,1087.855,1096.49,1085.37,1095.855,114365.0
STX,2026-06-23 03:00:00,1095.855,1101.0,1093.7504,1097.13,111305.0
STX,2026-06-23 03:30:00,1097.13,1099.4299,1091.22,1092.715,138864.0
STX,2026-06-23 04:00:00,1092.715,1094.86,1082.49,1086.56,137858.0
STX,2026-06-23 04:30:00,1086.56,1094.6799,1081.88,1094.17,404482.0
STX,2026-06-23 05:00:00,1094.17,1099.45,1090.0,1096.8288,2473352.0
STX,2026-06-23 05:30:00,1096.299,1099.0,1094.04,1098.99,4038.0
STX,2026-06-23 06:00:00,1099.0,1101.0,1096.0,1096.31,2132.0
STX,2026-06-23 06:30:00,1094.78,1098.78,1090.0,1097.0633,1709.0
STX,2026-06-23 07:00:00,1095.28,1098.85,1090.0,1096.89,796.0
STX,2026-06-23 07:30:00,1095.0,1098.85,1087.0,1093.5,597.0
STX,2026-06-23 08:00:00,1090.39,1098.85,1088.95,1093.0,1311.0
STX,2026-06-23 08:30:00,1089.4635,1095.65,1088.95,1093.71,350.0
STX,2026-06-23 17:00:00,1019.3212,1094.04,1000.0,1002.7314,9050.0
STX,2026-06-23 17:30:00,1002.0,1017.0,1002.0,1009.9988,2054.0
STX,2026-06-23 18:00:00,1010.0,1025.0,1002.0,1017.5407,5251.0
STX,2026-06-23 18:30:00,1022.9,1025.0,1009.0,1019.16,2796.0
STX,2026-06-23 19:00:00,1019.16,1023.0,1009.0,1010.0,1496.0
STX,2026-06-23 19:30:00,1011.3827,1020.0,1005.0,1007.0012,2741.0
STX,2026-06-23 20:00:00,1009.0,1022.99,1005.0,1017.0,11859.0
STX,2026-06-23 20:30:00,1015.0,1029.48,1014.1,1027.0,3489.0
STX,2026-06-23 21:00:00,1026.92,1035.0,1011.76,1016.61,3445.0
STX,2026-06-23 21:30:00,1015.0,1030.0,1005.25,1006.65,6323.0
STX,2026-06-23 22:00:00,1008.0,1009.0,978.92,982.0,14858.0
STX,2026-06-23 22:30:00,984.26,1017.24,983.0,997.17,585600.0
STX,2026-06-23 23:00:00,997.17,1032.7,997.17,1020.535,291698.0
STX,2026-06-23 23:30:00,1020.535,1022.5299,999.5,1011.68,205850.0
STX,2026-06-24 00:00:00,1011.68,1017.84,1008.2001,1015.14,170820.0
STX,2026-06-24 00:30:00,1015.14,1025.0,1014.11,1016.36,136207.0
STX,2026-06-24 01:00:00,1016.36,1033.41,1014.78,1028.78,173287.0
STX,2026-06-24 01:30:00,1028.78,1030.0,1022.27,1026.7044,103168.0
STX,2026-06-24 02:00:00,1026.7044,1031.0763,1019.81,1025.775,83957.0
STX,2026-06-24 02:30:00,1025.775,1029.1216,1023.041,1023.16,104612.0
STX,2026-06-24 03:00:00,1023.16,1027.8052,1020.78,1025.0,102618.0
STX,2026-06-24 03:30:00,1025.0,1026.71,1016.0428,1023.07,189969.0
STX,2026-06-24 04:00:00,1023.07,1038.4,1022.74,1036.88,158632.0
STX,2026-06-24 04:30:00,1036.88,1044.8799,1032.119,1038.61,450289.0
STX,2026-06-24 05:00:00,1040.74,1059.0,1038.59,1053.01,1064502.0
STX,2026-06-24 05:30:00,1055.0,1057.35,1038.59,1051.0,6694.0
STX,2026-06-24 06:00:00,1048.04,1055.0,1038.59,1049.01,1546.0
STX,2026-06-24 06:30:00,1050.5,1052.0,1049.0,1050.0,580.0
STX,2026-06-24 07:00:00,1050.0,1053.0,1046.1,1050.0,847.0
STX,2026-06-24 07:30:00,1049.85,1052.0,1044.07,1045.3,1148.0
STX,2026-06-24 08:00:00,1045.3,1050.9999,1031.9737,1038.12,2727.0
STX,2026-06-24 08:30:00,1038.12,1049.0,1031.0,1039.517,1390.0
STX,2026-06-24 17:00:00,1053.6488,1057.98,1034.9027,1054.0,1798.0
STX,2026-06-24 17:30:00,1053.15,1057.98,1051.0,1052.0,632.0
STX,2026-06-24 18:00:00,1053.19,1057.7706,1050.0,1053.54,477.0
STX,2026-06-24 18:30:00,1053.54,1057.0,1047.8,1051.05,1476.0
STX,2026-06-24 19:00:00,1051.05,1055.2643,1051.0,1051.0,164.0
STX,2026-06-24 19:30:00,1051.0,1056.7906,1050.12,1050.12,305.0
STX,2026-06-24 20:00:00,1051.0,1054.94,1038.59,1045.0,3096.0
STX,2026-06-24 20:30:00,1045.0,1057.0,1044.0,1056.84,4422.0
STX,2026-06-24 21:00:00,1053.9,1057.98,1046.0,1055.05,2280.0
STX,2026-06-24 21:30:00,1055.94,1055.94,1038.61,1039.96,2872.0
STX,2026-06-24 22:00:00,1039.21,1040.99,1025.0,1030.5,3806.0
STX,2026-06-24 22:30:00,1028.94,1035.8599,991.48,1019.6309,384631.0
STX,2026-06-24 23:00:00,1019.6309,1023.8855,989.4995,1008.885,198349.0
